1.661e-01  1.460e+00  
1.658e+00  8.946e-02  
1.105e+00  2.448e-01  
1.025e+00  2.021e-01  
3.325e-01  9.889e-01  
1.049e+00  5.568e-01  
2.419e-01  1.185e+00  
4.934e-01  9.910e-01  
1.088e+00  1.548e-01  
1.108e+00  1.196e-01  
2.038e-01  1.189e+00  
1.017e+00  6.638e-01  
1.024e+00  3.738e-01  
4.584e-01  9.910e-01  
8.432e-01  9.805e-01  
1.337e+00  1.597e-01  
3.509e-01  1.010e+00  
3.234e-01  1.011e+00  
1.038e+00  4.993e-01  
1.120e+00  1.770e-01  
4.552e-01  9.853e-01  
1.010e+00  6.033e-01  
9.298e-01  9.848e-01  
1.078e+00  3.372e-01  
1.012e+00  6.411e-01  
1.291e+00  1.104e-01  
5.544e-01  9.991e-01  
1.758e-01  1.347e+00  
7.297e-01  1.001e+00  
2.504e-01  1.143e+00  
1.077e+00  4.408e-01  
1.050e+00  2.607e-01  
3.384e-01  1.012e+00  
1.104e+00  2.509e-01  
1.058e+00  1.098e-01  
1.850e-01  1.241e+00  
5.126e-01  1.012e+00  
3.281e-01  1.177e+00  
2.504e-01  1.143e+00  
1.020e+00  2.956e-01  
7.134e-01  9.790e-01  
1.017e+00  5.911e-01  
7.134e-01  9.790e-01  
4.658e-01  1.048e+00  
2.936e-01  1.326e+00  
1.089e+00  2.188e-01  
1.013e+00  6.496e-01  
1.108e+00  1.196e-01  
1.013e+00  6.496e-01  
4.053e-01  1.007e+00  
6.710e-01  9.848e-01  
6.557e-01  9.938e-01  
1.687e-01  1.325e+00  
1.025e+00  2.021e-01  
2.342e-01  1.159e+00  
1.014e+00  7.056e-01  
1.167e+00  4.312e-01  
1.258e+00  8.747e-02  
5.361e-01  1.007e+00  
1.188e+00  1.712e-01  
1.072e+00  2.198e-01  
7.134e-01  9.790e-01  
1.053e+00  1.322e-01  
1.081e+00  3.515e-01  
3.740e-01  1.048e+00  
1.045e+00  2.794e-01  
2.453e-01  1.160e+00  
1.044e+00  4.216e-01  
1.010e+00  7.385e-01  
1.012e+00  6.967e-01  
1.081e+00  3.515e-01  
3.872e-01  1.056e+00  
1.038e+00  4.993e-01  
6.631e-01  1.043e+00  
1.016e+00  9.190e-01  
3.591e-01  1.003e+00  
3.045e-01  1.142e+00  
1.089e+00  2.188e-01  
1.038e+00  4.993e-01  
1.058e+00  1.098e-01  
1.016e+00  4.491e-01  
4.552e-01  9.853e-01  
7.134e-01  9.790e-01  
1.018e+00  5.997e-01  
8.031e-01  9.851e-01  
1.018e+00  5.997e-01  
3.367e-01  1.010e+00  
2.191e-01  1.254e+00  
4.552e-01  9.853e-01  
1.011e+00  6.547e-01  
4.658e-01  1.048e+00  
1.110e+00  3.827e-01  
1.109e+00  8.764e-02  
2.038e-01  1.189e+00  
1.546e+00  1.977e-01  
4.584e-01  9.910e-01  
9.298e-01  9.848e-01  
1.013e+00  3.757e-01  
5.312e-01  9.909e-01  
1.010e+00  7.959e-01  
2.259e-01  1.184e+00  
3.339e-01  1.038e+00  
1.012e+00  6.967e-01  
3.086e-01  1.218e+00  
1.115e+00  5.039e-01  
1.546e+00  1.977e-01  
1.589e-01  1.324e+00  
1.014e+00  7.056e-01  
1.123e+00  4.776e-01  
1.081e+00  3.515e-01  
7.134e-01  9.790e-01  
