1.636e-02  1.055e+00  
9.834e-01  5.514e-02  
4.220e-01  4.383e-01  
6.416e-01  2.501e-01  
1.919e-01  6.401e-01  
6.131e-01  2.517e-01  
1.022e-01  7.627e-01  
3.113e-01  5.638e-01  
9.405e-01  1.506e-01  
9.516e-01  4.400e-02  
4.486e-02  8.629e-01  
4.419e-01  3.889e-01  
6.131e-01  2.509e-01  
2.558e-01  5.570e-01  
3.347e-01  4.788e-01  
7.451e-01  2.244e-01  
1.658e-01  7.350e-01  
1.036e-01  7.247e-01  
5.993e-01  3.418e-01  
9.402e-01  9.024e-02  
2.576e-01  5.361e-01  
4.671e-01  4.000e-01  
3.505e-01  4.437e-01  
9.395e-01  1.108e-01  
5.224e-01  3.858e-01  
9.503e-01  4.627e-02  
2.104e-01  5.922e-01  
2.776e-02  8.885e-01  
3.686e-01  5.370e-01  
4.844e-02  7.994e-01  
6.247e-01  2.559e-01  
7.385e-01  2.427e-01  
1.691e-01  6.435e-01  
6.970e-01  2.208e-01  
9.462e-01  5.736e-02  
4.486e-02  8.629e-01  
2.469e-01  5.389e-01  
1.036e-01  7.247e-01  
8.309e-02  7.430e-01  
5.172e-01  3.548e-01  
3.921e-01  4.807e-01  
4.957e-01  3.933e-01  
3.280e-01  5.144e-01  
2.372e-01  5.804e-01  
1.658e-01  7.350e-01  
6.300e-01  2.435e-01  
4.957e-01  3.933e-01  
9.387e-01  9.943e-02  
4.612e-01  3.902e-01  
2.113e-01  5.905e-01  
3.822e-01  4.458e-01  
2.558e-01  5.570e-01  
2.969e-02  1.050e+00  
6.033e-01  2.717e-01  
5.683e-02  8.122e-01  
4.631e-01  4.375e-01  
6.268e-01  2.559e-01  
9.643e-01  4.689e-02  
1.850e-01  6.242e-01  
9.415e-01  8.879e-02  
9.391e-01  5.518e-02  
3.514e-01  4.765e-01  
7.451e-01  2.244e-01  
6.836e-01  2.302e-01  
1.799e-01  6.478e-01  
7.167e-01  2.235e-01  
8.803e-02  7.679e-01  
6.268e-01  2.559e-01  
4.481e-01  4.223e-01  
4.526e-01  3.868e-01  
6.946e-01  2.358e-01  
1.901e-01  6.144e-01  
6.131e-01  2.509e-01  
2.995e-01  4.834e-01  
3.928e-01  4.437e-01  
1.658e-01  7.350e-01  
1.247e-01  6.959e-01  
6.898e-01  2.234e-01  
5.035e-01  3.624e-01  
9.521e-01  5.551e-02  
6.165e-01  2.979e-01  
2.558e-01  5.570e-01  
3.608e-01  4.501e-01  
5.091e-01  3.613e-01  
3.314e-01  5.063e-01  
5.451e-01  3.513e-01  
1.475e-01  6.764e-01  
3.028e-02  9.125e-01  
3.280e-01  5.144e-01  
5.116e-01  3.582e-01  
1.861e-01  6.274e-01  
6.233e-01  2.530e-01  
9.521e-01  5.551e-02  
3.337e-02  8.420e-01  
9.362e-01  1.353e-01  
2.450e-01  5.615e-01  
4.069e-01  4.383e-01  
6.106e-01  2.595e-01  
2.415e-01  5.411e-01  
4.739e-01  3.648e-01  
4.844e-02  7.994e-01  
1.247e-01  6.959e-01  
4.768e-01  3.764e-01  
7.033e-02  8.760e-01  
6.079e-01  2.595e-01  
9.373e-01  7.757e-02  
8.334e-03  9.727e-01  
4.631e-01  4.375e-01  
6.131e-01  2.517e-01  
6.898e-01  2.234e-01  
3.889e-01  4.893e-01  
1.691e-01  6.435e-01  
2.558e-01  5.570e-01  
3.895e-01  4.773e-01  
2.104e-01  5.922e-01  
9.503e-01  4.627e-02  
1.229e-01  7.199e-01  
9.378e-01  1.323e-01  
3.028e-02  9.125e-01  
9.402e-01  9.024e-02  
9.832e-01  6.169e-02  
2.010e-01  6.014e-01  
9.415e-01  8.879e-02  
1.575e-01  6.630e-01  
6.838e-01  2.390e-01  
2.969e-02  1.050e+00  
9.518e-01  4.726e-02  
3.569e-01  4.675e-01  
9.604e-01  4.454e-02  
3.031e-01  5.457e-01  
9.382e-01  6.404e-02  
1.022e-01  7.353e-01  
1.345e-01  7.179e-01  
7.755e-02  7.768e-01  
9.508e-01  4.122e-02  
9.376e-01  1.050e-01  
9.895e-01  7.198e-02  
2.280e-01  6.118e-01  
7.578e-01  2.184e-01  
2.104e-01  5.922e-01  
3.395e-02  8.546e-01  
6.079e-01  2.595e-01  
6.131e-01  2.517e-01  
2.746e-01  5.131e-01  
3.983e-01  5.065e-01  
3.289e-01  4.536e-01  
2.016e-01  6.266e-01  
5.118e-01  3.591e-01  
9.862e-02  7.249e-01  
2.568e-01  6.144e-01  
2.772e-01  5.333e-01  
7.451e-01  2.244e-01  
2.997e-01  5.382e-01  
4.957e-01  3.933e-01  
1.850e-01  6.242e-01  
6.216e-01  2.586e-01  
1.432e-01  6.882e-01  
2.222e-01  5.930e-01  
4.612e-01  3.902e-01  
6.106e-01  2.595e-01  
6.106e-01  2.595e-01  
2.412e-01  5.498e-01  
6.131e-01  2.509e-01  
1.475e-01  6.764e-01  
3.709e-01  4.527e-01  
3.921e-01  4.807e-01  
3.289e-01  4.536e-01  
5.177e-01  3.637e-01  
9.992e-01  7.282e-02  
4.946e-01  3.714e-01  
3.457e-01  4.549e-01  
6.165e-01  2.979e-01  
2.530e-02  9.970e-01  
5.118e-01  3.591e-01  
4.486e-02  8.629e-01  
5.118e-01  3.591e-01  
1.229e-01  7.199e-01  
4.303e-01  4.475e-01  
9.862e-02  7.249e-01  
4.671e-01  4.000e-01  
6.268e-01  2.559e-01  
2.471e-01  5.389e-01  
3.823e-01  4.361e-01  
3.726e-01  4.630e-01  
9.397e-01  1.044e-01  
7.167e-01  2.235e-01  
1.919e-01  6.401e-01  
3.397e-01  4.805e-01  
5.224e-01  3.858e-01  
3.261e-01  4.626e-01  
4.327e-01  3.969e-01  
6.106e-01  2.595e-01  
4.446e-01  4.342e-01  
3.828e-01  4.621e-01  
9.553e-01  6.869e-02  
6.268e-01  2.559e-01  
3.686e-01  5.370e-01  
6.131e-01  2.509e-01  
3.219e-01  4.738e-01  
1.247e-01  6.959e-01  
5.476e-01  3.698e-01  
2.415e-01  5.411e-01  
4.516e-01  4.223e-01  
9.382e-01  6.404e-02  
2.558e-01  5.570e-01  
6.252e-01  2.673e-01  
4.768e-01  3.764e-01  
7.173e-02  7.784e-01  
7.437e-01  2.172e-01  
2.973e-02  9.016e-01  
9.415e-01  8.879e-02  
6.059e-01  2.770e-01  
6.165e-01  2.979e-01  
1.762e-01  6.467e-01  
4.467e-01  4.287e-01  
9.503e-01  4.627e-02  
6.970e-01  2.208e-01  
6.262e-01  2.360e-01  
6.898e-01  2.278e-01  
6.181e-02  8.461e-01  
1.712e-01  6.263e-01  
1.799e-01  6.478e-01  
1.392e-01  7.035e-01  
6.275e-01  2.383e-01  
9.643e-01  4.689e-02  
1.762e-01  6.467e-01  
1.384e-01  7.540e-01  
1.603e-01  6.545e-01  
2.415e-01  5.411e-01  
5.657e-02  8.017e-01  
9.378e-01  1.323e-01  
9.359e-01  8.649e-02  
2.969e-02  1.050e+00  
3.314e-01  5.063e-01  
6.221e-01  2.343e-01  
7.578e-01  2.184e-01  
2.558e-01  5.570e-01  
3.337e-02  8.420e-01  
9.440e-02  7.551e-01  
6.233e-01  2.530e-01  
