7.660e-02  1.107e+00  
1.137e+00  8.507e-02  
6.907e-01  6.878e-01  
9.792e-01  3.618e-01  
3.530e-01  9.878e-01  
9.030e-01  4.245e-01  
8.916e-02  1.097e+00  
5.546e-01  8.629e-01  
1.036e+00  1.864e-01  
1.137e+00  8.507e-02  
8.685e-02  1.105e+00  
7.772e-01  6.382e-01  
8.825e-01  4.415e-01  
3.768e-01  9.959e-01  
6.527e-01  7.714e-01  
9.922e-01  2.644e-01  
3.824e-01  9.992e-01  
1.633e-01  1.059e+00  
8.277e-01  5.483e-01  
1.036e+00  1.864e-01  
4.998e-01  8.923e-01  
7.766e-01  6.426e-01  
6.846e-01  6.865e-01  
1.033e+00  1.583e-01  
8.583e-01  4.602e-01  
1.133e+00  8.723e-02  
3.829e-01  9.950e-01  
7.514e-02  1.098e+00  
5.818e-01  8.539e-01  
8.216e-02  1.097e+00  
9.792e-01  3.618e-01  
9.839e-01  3.214e-01  
3.334e-01  1.043e+00  
9.917e-01  2.853e-01  
1.133e+00  8.906e-02  
7.642e-02  1.102e+00  
3.569e-01  9.844e-01  
1.880e-01  1.050e+00  
1.542e-01  1.078e+00  
9.030e-01  4.245e-01  
6.507e-01  7.852e-01  
8.433e-01  4.627e-01  
5.818e-01  8.539e-01  
3.486e-01  9.762e-01  
1.845e-01  1.052e+00  
9.494e-01  3.856e-01  
8.209e-01  6.028e-01  
1.137e+00  8.507e-02  
7.544e-01  6.502e-01  
3.615e-01  9.917e-01  
6.599e-01  7.441e-01  
3.615e-01  9.917e-01  
7.642e-02  1.102e+00  
8.597e-01  4.600e-01  
8.079e-02  1.099e+00  
7.294e-01  6.622e-01  
9.218e-01  4.249e-01  
1.133e+00  8.465e-02  
3.824e-01  9.992e-01  
1.040e+00  1.510e-01  
1.017e+00  1.755e-01  
6.295e-01  8.487e-01  
1.013e+00  1.820e-01  
9.917e-01  2.763e-01  
1.718e-01  1.052e+00  
9.965e-01  2.626e-01  
7.458e-02  1.095e+00  
9.708e-01  4.011e-01  
7.424e-01  6.588e-01  
7.772e-01  6.382e-01  
9.917e-01  2.763e-01  
3.334e-01  1.043e+00  
8.583e-01  4.602e-01  
4.998e-01  8.923e-01  
6.768e-01  7.091e-01  
7.399e-02  1.105e+00  
8.216e-02  1.097e+00  
1.016e+00  2.171e-01  
8.328e-01  5.015e-01  
1.069e+00  1.131e-01  
8.573e-01  4.789e-01  
5.035e-01  8.857e-01  
6.553e-01  7.612e-01  
8.323e-01  5.365e-01  
6.506e-01  7.898e-01  
8.322e-01  5.490e-01  
2.521e-01  1.075e+00  
8.836e-02  1.099e+00  
5.818e-01  8.539e-01  
8.182e-01  6.012e-01  
3.538e-01  9.821e-01  
9.862e-01  3.473e-01  
1.135e+00  8.788e-02  
8.491e-02  1.104e+00  
1.013e+00  1.820e-01  
4.042e-01  9.998e-01  
6.724e-01  7.066e-01  
8.792e-01  4.502e-01  
3.569e-01  9.844e-01  
7.544e-01  6.502e-01  
8.836e-02  1.099e+00  
1.873e-01  1.056e+00  
8.182e-01  6.012e-01  
8.802e-02  1.103e+00  
9.165e-01  4.219e-01  
1.031e+00  1.861e-01  
7.901e-02  1.102e+00  
