2.806e-02  9.132e-01  
9.870e-01  3.120e-02  
3.899e-01  4.138e-01  
6.495e-01  2.284e-01  
1.589e-01  6.838e-01  
5.753e-01  2.959e-01  
8.745e-02  7.852e-01  
3.107e-01  4.703e-01  
9.423e-01  8.346e-02  
9.632e-01  8.849e-02  
5.537e-02  8.762e-01  
4.554e-01  3.555e-01  
5.822e-01  2.800e-01  
2.548e-01  5.493e-01  
3.576e-01  4.785e-01  
7.105e-01  1.781e-01  
1.540e-01  6.494e-01  
1.450e-01  7.313e-01  
5.775e-01  2.988e-01  
8.060e-01  1.413e-01  
2.875e-01  5.759e-01  
4.439e-01  3.668e-01  
3.889e-01  4.592e-01  
9.389e-01  8.582e-02  
4.554e-01  3.555e-01  
1.008e+00  4.812e-02  
2.009e-01  5.843e-01  
3.827e-02  8.873e-01  
3.219e-01  4.818e-01  
7.184e-02  7.794e-01  
6.151e-01  2.372e-01  
6.966e-01  1.906e-01  
1.589e-01  6.838e-01  
7.409e-01  1.811e-01  
9.773e-01  4.437e-02  
4.047e-02  8.906e-01  
2.875e-01  5.759e-01  
1.085e-01  7.519e-01  
8.902e-02  7.478e-01  
5.775e-01  2.986e-01  
3.198e-01  4.605e-01  
4.510e-01  3.700e-01  
3.234e-01  5.107e-01  
2.509e-01  5.669e-01  
1.650e-01  7.515e-01  
6.374e-01  2.425e-01  
4.552e-01  3.584e-01  
9.586e-01  8.761e-02  
4.593e-01  3.631e-01  
1.940e-01  5.925e-01  
4.250e-01  3.950e-01  
3.027e-01  5.104e-01  
2.396e-02  1.046e+00  
5.822e-01  2.777e-01  
7.653e-02  7.901e-01  
4.104e-01  4.557e-01  
5.927e-01  2.480e-01  
1.003e+00  4.274e-02  
1.907e-01  5.934e-01  
9.351e-01  9.756e-02  
8.650e-01  1.600e-01  
3.198e-01  4.605e-01  
7.673e-01  1.610e-01  
7.093e-01  2.173e-01  
1.909e-01  6.254e-01  
7.452e-01  1.685e-01  
8.745e-02  7.852e-01  
6.443e-01  2.352e-01  
4.362e-01  3.715e-01  
4.593e-01  3.631e-01  
7.501e-01  1.832e-01  
1.940e-01  5.925e-01  
5.843e-01  2.867e-01  
3.502e-01  5.882e-01  
3.852e-01  4.393e-01  
